1,5345,SERPINF2,serpin peptidase inhibitor, clade F (alpha-2 antiplasmin, pigment epithelium derived factor), member 2,17
475,53358,SHC3,SHC (Src homology 2 domain containing) transforming protein 3,9
476,80117,ARL14,ADP-ribosylation factor-like 14,3
477,9442,MED27,mediator complex subunit 27,9
478,2717,GLA,galactosidase, alpha,X
479,8839,WISP2,WNT1 inducible signaling pathway protein 2,20
480,50,ACO2,aconitase 2, mitochondrial,22
481,51096,UTP18,UTP18 small subunit (SSU) processome component homolog (yeast),17
482,105374693,LOC105374693,spidroin-2-like,5
483,92345,NAF1,nuclear assembly factor 1 ribonucleoprotein,4
484,390037,OR52I1,olfactory receptor, family 52, subfamily I, member 1,11
485,100862847,USP17L,ubiquitin carboxyl-terminal hydrolase 17-like protein,4
486,64210,MMS19,MMS19 nucleotide excision repair homolog (S. cerevisiae),10
487,55437,STRADB,STE20-related kinase adaptor beta,2
488,27035,NOX1,NADPH oxidase 1,X
489,4796,TONSL,tonsoku-like, DNA repair protein,8
490,81577,GFOD2,glucose-fructose oxidoreductase domain containing 2,16
491,105372015,LOC105372015,uncharacterized LOC105372015,18
492,160857,CCDC122,coiled-coil domain containing 122,13
493,100532726,NDUFC2-KCTD14,NDUFC2-KCTD14 readthrough,11
494,161829,EXD1,exonuclease 3'-5' domain containing 1,15
495,22992,KDM2A,lysine (K)-specific demethylase 2A,11
496,147339,C18orf25,chromosome 18 open reading frame 25,18
497,7494,XBP1,X-box binding protein 1,22
498,29114,TAGLN3,transgelin 3,3
499,6875,TAF4B,TAF4b RNA polymerase II, TATA box binding protein (TBP)-associated factor, 105kDa,18
500,56897,WRNIP1,Werner helicase interacting protein 1,6
501,28511,NKIRAS2,NFKB inhibitor interacting Ras-like 2,17
502,4208,MEF2C,myocyte enhancer factor 2C,5
503,55270,NUDT15,nudix (nucleoside diphosphate linked moiety X)-type motif 15,13
504,89778,SERPINB11,serpin peptidase inhibitor, clade B (ovalbumin), member 11 (gene/pseudogene),18
505,25844,YIPF3,Yip1 domain family, member 3,6
506,10330,CNPY2,canopy FGF signaling regulator 2,12
507,3605,IL17A,interleukin 17A,6
508,8703,B4GALT3,UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 3,1
509,1962,EHHADH,enoyl-CoA, hydratase/3-hydroxyacyl CoA dehydrogenase,3
510,219738,C10orf35,chromosome 10 open reading frame 35,10
511,100129393,LOC100129393,uncharacterized LOC100129393,15
512,84865,CCDC142,coiled-coil domain containing 142,2
513,643677,CCDC168,coiled-coil domain containing 168,13
514,6303,SAT1,spermidine/spermine N1-acetyltransferase 1,X
515,101927160,LOC101927160,putative uncharacterized protein FLJ46235,7
516,90987,ZNF251,zinc finger protein 251,8
517,5684,PSMA3,proteasome (prosome, macropain) subunit, alpha type, 3,14
518,54682,MANSC1,MANSC domain containing 1,12
519,140290,TCP10L,t-complex 10-like,21
520,27304,MOCS3,molybdenum cofactor synthesis 3,20
521,149603,RNF187,ring finger protein 187,1
522,4041,LRP5,low density lipoprotein receptor-related protein 5,11
523,10163,WASF2,WAS protein family, member 2,1
524,1390,CREM,cAMP responsive element modulator,10
525,51412,ACTL6B,actin-like 6B,7
526,771,CA12,carbonic anhydrase XII,15
527,57534,MIB1,mindbomb E3 ubiquitin protein ligase 1,18
528,84293,FAM213A,family with sequence similarity 213, member A,10
529,23277,CLUH,clustered mitochondria (cluA/CLU1) homolog,17
530,7763,ZFAND5,zinc finger, AN1-type domain 5,9
531,257019,FRMD3,FERM domain containing 3,9
532,6120,RPE,ribulose-5-phosphate-3-epimerase,2
533,56158,TEX12,testis expressed 12,11
534,440585,FAM183A,family with sequence similarity 183, member A,1
535,2850,GPR27,G protein-coupled receptor 27,3
536,79647,AKIRIN1,akirin 1,1
537,8972,MGAM,maltase-glucoamylase,7
538,199,AIF1,allograft inflammatory factor 1,6
539,100134938,UPK3BL,uroplakin 3B-like,7
540,91875,TTC5,tetratricopeptide repeat domain 5,14
541,64359,NXN,nucleoredoxin,17
542,730094,C16orf52,chromosome 16 open reading frame 52,16
543,2633,GBP1,guanylate binding protein 1, interferon-inducible,1
544,4929,NR4A2,nuclear receptor subfamily 4, group A, member 2,2
545,54967,CT55,cancer/testis antigen 55,X
546,11051,NUDT21,nudix (nucleoside diphosphate linked moiety X)-type motif 21,16
547,6776,STAT5A,signal transducer and activator of transcription 5A,17
548,1659,DHX8,DEAH (Asp-Glu-Ala-His) box polypeptide 8,17
549,102723330,LOC102723330,uncharacterized LOC102723330,11
550,7627,ZNF75A,zinc finger protein 75a,16
551,101927506,LOC101927506,uncharacterized LOC101927506,8
552,7008,TEF,thyrotrophic embryonic factor,22
553,57046,HRES2,HTLV-1 related endogenous sequence 2,nan
554,345079,SOWAHB,sosondowah ankyrin repeat domain family member B,4
555,4357,MPST,mercaptopyruvate sulfurtransferase,22
556,170961,ANKRD24,ankyrin repeat domain 24,19
557,89927,C16orf45,chromosome 16 open reading frame 45,16
558,474354,LRRC18,leucine rich repeat containing 18,10
559,25977,NECAP1,NECAP endocytosis associated 1,12
560,10479,SLC9A6,solute carrier family 9, subfamily A (NHE6, cation proton antiporter 6), member 6,X
561,3738,KCNA3,potassium channel, voltage gated shaker related subfamily A, member 3,1
562,23426,GRIP1,glutamate receptor interacting protein 1,12
563,147657,ZNF480,zinc finger protein 480,19
564,9860,LRIG2,leucine-rich repeats and immunoglobulin-like domains 2,1
565,1087,CEACAM7,carcinoembryonic antigen-related cell adhesion molecule 7,19
566,167691,LCA5,Leber congenital amaurosis 5,6
567,201191,SAMD14,sterile alpha motif domain containing 14,17
568,136263,SSMEM1,serine-rich single-pass membrane protein 1,7
569,83990,BRIP1,BRCA1 interacting protein C-terminal helicase 1,17
570,388407,C17orf82,chromosome 17 open reading frame 82,17
571,91120,ZNF682,zinc finger protein 682,19
572,283475,LOC283475,uncharacterized LOC283475,13
573,143630,UBQLNL,ubiquilin-like,11
574,5817,PVR,poliovirus receptor,19
575,162333,MARCH10,membrane-associated ring finger (C3HC4) 10, E3 ubiquitin protein ligase,17
576,3166,HMX1,H6 family homeobox 1,4
577,54212,SNTG1,syntrophin, gamma 1,8
578,1523,CUX1,cut-like homeobox 1,7
579,51545,ZNF581,zinc finger protein 581,19
580,121601,ANO4,anoctamin 4,12
581,904,CCNT1,cyclin T1,12
582,105369766,LOC105369766,uncharacterized LOC105369766,12
583,23410,SIRT3,sirtuin 3,11
584,730394,GTF2H2C_2,GTF2H2 family member C, copy 2,5
585,5245,PHB,prohibitin,17
586,4626,MYH8,myosin, heavy chain 8, skeletal muscle, perinatal,17
587,403313,PPAPDC2,phosphatidic acid phosphatase type 2 domain containing 2,9
588,26262,TSPAN17,tetraspanin 17,5
589,148545,NBPF4,neuroblastoma breakpoint family, member 4,1
590,9724,UTP14C,UTP14, U3 small nucleolar ribonucleoprotein, homolog C (yeast),13
591,2999,GZMH,granzyme H (cathepsin G-like 2, protein h-CCPX),14
592,414061,DNAJB3,DnaJ (Hsp40) homolog, subfamily B, member 3,2
593,79780,CCDC82,coiled-coil domain containing 82,11
594,100506667,LOC100506667,uncharacterized LOC100506667,9
595,332,BIRC5,baculoviral IAP repeat containing 5,17
596,5818,PVRL1,poliovirus receptor-related 1 (herpesvirus entry mediator C),11
597,22838,RNF44,ring finger protein 44,5
598,7324,UBE2E1,ubiquitin-conjugating enzyme E2E 1,3
599,6705,SPRR2F,small proline-rich protein 2F,1
600,55719,FAM178A,family with sequence similarity 178, member A,10
601,442194,OR10C1,olfactory receptor, family 10, subfamily C, member 1 (gene/pseudogene),6
602,5078,PAX4,paired box 4,7
603,100462977,MTRNR2L1,MT-RNR2-like 1,17
604,55100,WDR70,WD repeat domain 70,5
605,11184,MAP4K1,mitogen-activated protein kinase kinase kinase kinase 1,19
606,79192,IRX1,iroquois homeobox 1,5
607,8533,COPS3,COP9 signalosome subunit 3,17
608,132864,CPEB2,cytoplasmic polyadenylation element binding protein 2,4
609,94103,ORMDL3,ORMDL sphingolipid biosynthesis regulator 3,17
610,128611,ZNF831,zinc finger protein 831,20
611,101927655,ZASP,ZO-2 associated speckle protein,7
612,7157,TP53,tumor protein p53,17
613,63904,DUSP21,dual specificity phosphatase 21,X
614,57179,KIAA1191,KIAA1191,5
615,152100,CMC1,C-x(9)-C motif containing 1,3
616,4490,MT1B,metallothionein 1B,16
617,54512,EXOSC4,exosome component 4,8
618,90060,CCDC120,coiled-coil domain containing 120,X
619,10612,TRIM3,tripartite motif containing 3,11
620,3887,KRT81,keratin 81, type II,12
621,6623,SNCG,synuclein, gamma (breast cancer-specific protein 1),10
622,9993,DGCR2,DiGeorge syndrome critical region gene 2,22
623,64282,PAPD5,PAP associated domain containing 5,16
624,23107,MRPS27,mitochondrial ribosomal protein S27,5
625,6569,SLC34A1,solute carrier family 34 (type II sodium/phosphate cotransporter), member 1,5
626,80195,TMEM254,transmembrane protein 254,10
627,387921,NHLRC3,NHL repeat containing 3,13
628,5966,REL,v-rel avian reticuloendotheliosis viral oncogene homolog,2
629,171546,SPTSSA,serine palmitoyltransferase, small subunit A,14
630,3299,HSF4,heat shock transcription factor 4,16
631,102724970,LOC102724970,putative uncharacterized protein FLJ35883,1
632,728715,LOC728715,ovostatin homolog 2,12
633,9421,HAND1,heart and neural crest derivatives expressed 1,5
634,619279,ZNF704,zinc finger protein 704,8
635,8802,SUCLG1,succinate-CoA ligase, alpha subunit,2
636,29,ABR,active BCR-related,17
637,51075,TMX2,thioredoxin-related transmembrane protein 2,11
638,8045,RASSF7,Ras association (RalGDS/AF-6) domain family (N-terminal) member 7,11
639,64792,IFT22,intraflagellar transport 22,7
640,105369280,LOC105369280,cytochrome P450 2D4-like,3
641,5378,PMS1,PMS1 postmeiotic segregation increased 1 (S. cerevisiae),2
642,22854,NTNG1,netrin G1,1
643,4775,NFATC3,nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 3,16
644,54797,MED18,mediator complex subunit 18,1
645,81556,VWA9,von Willebrand factor A domain containing 9,15
646,10881,ACTL7A,actin-like 7A,9
647,2108,ETFA,electron-transfer-flavoprotein, alpha polypeptide,15
648,100129098,LOC100129098,serine/arginine repetitive matrix protein 2-like,8
649,101927955,LOC101927955,uncharacterized LOC101927955,11
650,154043,CNKSR3,CNKSR family member 3,6
651,400673,VMAC,vimentin-type intermediate filament associated coiled-coil protein,19
652,29093,MRPL22,mitochondrial ribosomal protein L22,5
653,6854,SYN2,synapsin II,3
654,55233,MOB1A,MOB kinase activator 1A,2
655,25823,TPSG1,tryptase gamma 1,16
656,10309,CCNO,cyclin O,5
657,8666,EIF3G,eukaryotic translation initiation factor 3, subunit G,19
658,85463,ZC3H12C,zinc finger CCCH-type containing 12C,11
659,11060,WWP2,WW domain containing E3 ubiquitin protein ligase 2,16
660,113246,C12orf57,chromosome 12 open reading frame 57,12
661,84844,PHF5A,PHD finger protein 5A,22
662,105376909,LOC105376909,uncharacterized LOC105376909,19
663,127933,UHMK1,U2AF homology motif (UHM) kinase 1,1
664,5663,PSEN1,presenilin 1,14
665,27283,TINAG,tubulointerstitial nephritis antigen,6
666,81929,SEH1L,SEH1-like (S. cerevisiae),18
667,10745,PHTF1,putative homeodomain transcription factor 1,1
668,342945,ZSCAN22,zinc finger and SCAN domain containing 22,19
669,203100,HTRA4,HtrA serine peptidase 4,8
670,10142,AKAP9,A kinase (PRKA) anchor protein 9,7
671,1353,COX11,COX11 cytochrome c oxidase copper chaperone,17
672,55116,TMEM39B,transmembrane protein 39B,1
673,57497,LRFN2,leucine rich repeat and fibronectin type III domain containing 2,6
674,84256,FLYWCH1,FLYWCH-type zinc finger 1,16
675,23240,KIAA0922,KIAA0922,4
676,327657,SERPINA9,serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 9,14
677,90378,SAMD1,sterile alpha motif domain containing 1,19
678,56121,PCDHB15,protocadherin beta 15,5
679,100131195,LOC100131195,uncharacterized LOC100131195,10
680,116534,MRGPRE,MAS-related GPR, member E,11
681,102725034,LOC102725034,leukocyte immunoglobulin-like receptor subfamily B member 3,19
682,102724229,LOC102724229,uncharacterized LOC102724229,7
683,220074,LRTOMT,leucine rich transmembrane and O-methyltransferase domain containing,11
684,9554,SEC22B,SEC22 vesicle trafficking protein homolog B (S. cerevisiae) (gene/pseudogene),1
685,2829,XCR1,chemokine (C motif) receptor 1,3
686,100128795,LOC100128795,coiled-coil domain-containing protein 144A-like,7
687,162,AP1B1,adaptor-related protein complex 1, beta 1 subunit,22
688,389125,MUSTN1,musculoskeletal, embryonic nuclear protein 1,3
689,147015,DHRS13,dehydrogenase/reductase (SDR family) member 13,17
690,8178,ELL,elongation factor RNA polymerase II,19
691,5527,PPP2R5C,protein phosphatase 2, regulatory subunit B', gamma,14
692,196996,GRAMD2,GRAM domain containing 2,15
693,4908,NTF3,neurotrophin 3,12
694,6947,TCN1,transcobalamin I (vitamin B12 binding protein, R binder family),11
695,54930,HAUS4,HAUS augmin-like complex, subunit 4,14
696,81689,ISCA1,iron-sulfur cluster assembly 1,9
697,728276,CLEC19A,C-type lectin domain family 19, member A,16
698,26528,DAZAP1,DAZ associated protein 1,19
699,11030,RBPMS,RNA binding protein with multiple splicing,8
700,2241,FER,fer (fps/fes related) tyrosine kinase,5
701,102723912,LOC102723912,sodium/hydrogen exchanger 9B1-like,16
702,79038,ZFYVE21,zinc finger, FYVE domain containing 21,14
703,10262,SF3B4,splicing factor 3b, subunit 4, 49kDa,1
704,8363,HIST1H4J,histone cluster 1, H4j,6
705,1638,DCT,dopachrome tautomerase,13
706,50636,ANO7,anoctamin 7,2
707,4520,MTF1,metal-regulatory transcription factor 1,1
708,286272,LOC286272,uncharacterized LOC286272,9
709,84541,KBTBD8,kelch repeat and BTB (POZ) domain containing 8,3
710,441452,SPATA31C1,SPATA31 subfamily C, member 1,9
711,23187,PHLDB1,pleckstrin homology-like domain, family B, member 1,11
712,4320,MMP11,matrix metallopeptidase 11,22
713,89890,KBTBD6,kelch repeat and BTB (POZ) domain containing 6,13
714,25956,SEC31B,SEC31 homolog B (S. cerevisiae),10
715,3717,JAK2,Janus kinase 2,9
716,653784,MZT2A,mitotic spindle organizing protein 2A,2
717,9839,ZEB2,zinc finger E-box binding homeobox 2,2
718,1050,CEBPA,CCAAT/enhancer binding protein (C/EBP), alpha,19
719,23556,PIGN,phosphatidylinositol glycan anchor biosynthesis, class N,18
720,6415,SEPW1,selenoprotein W, 1,19
721,222171,PRR15,proline rich 15,7
722,283454,LOC283454,uncharacterized LOC283454,12
723,5796,PTPRK,protein tyrosine phosphatase, receptor type, K,6
724,55818,KDM3A,lysine (K)-specific demethylase 3A,2
725,105373477,LOC105373477,protein GVQW1-like,1
726,2306,FOXD2,forkhead box D2,1
727,219771,CCNY,cyclin Y,10
728,51524,TMEM138,transmembrane protein 138,11
729,102724197,LOC102724197,inactive gamma-glutamyltranspeptidase 2-like,22
730,100170765,ERICH4,glutamate-rich 4,19
731,883,CCBL1,cysteine conjugate-beta lyase, cytoplasmic,9
732,57646,USP28,ubiquitin specific peptidase 28,11
733,100505591,LRRC3C,leucine rich repeat containing 3C,17
734,23389,MED13L,mediator complex subunit 13-like,12
735,90527,DUOXA1,dual oxidase maturation factor 1,15
736,345930,ECT2L,epithelial cell transforming 2 like,6
737,5208,PFKFB2,6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2,1
738,56270,WDR45B,WD repeat domain 45B,17
739,255488,RNF144B,ring finger protein 144B,6
740,11330,CTRC,chymotrypsin C (caldecrin),1
741,3581,IL9R,interleukin 9 receptor,X|Y
742,10472,ZBTB18,zinc finger and BTB domain containing 18,1
743,26225,ARL5A,ADP-ribosylation factor-like 5A,2
744,9703,KIAA0100,KIAA0100,17
745,2962,GTF2F1,general transcription factor IIF, polypeptide 1, 74kDa,19
746,94233,OPN4,opsin 4,10
747,79759,ZNF668,zinc finger protein 668,16
748,9084,VCY,variable charge, Y-linked,Y
749,311,ANXA11,annexin A11,10
750,85865,GTPBP10,GTP-binding protein 10 (putative),7
751,374768,SPEM1,spermatid maturation 1,17
752,22801,ITGA11,integrin, alpha 11,15
753,55079,FEZF2,FEZ family zinc finger 2,3
754,11163,NUDT4,nudix (nucleoside diphosphate linked moiety X)-type motif 4,12
755,79171,RBM42,RNA binding motif protein 42,19
756,8496,PPFIBP1,PTPRF interacting protein, binding protein 1 (liprin beta 1),12
757,85293,KRTAP3-3,keratin associated protein 3-3,17
758,100653049,LOC100653049,keratin, type I cuticular Ha4,17
759,222487,ADGRG3,adhesion G protein-coupled receptor G3,16
760,84674,CARD6,caspase recruitment domain family, member 6,5
761,200232,FAM209A,family with sequence similarity 209, member A,20
762,145957,NRG4,neuregulin 4,15
763,57158,JPH2,junctophilin 2,20
764,344167,FOXI3,forkhead box I3,2
765,54491,FAM105A,family with sequence similarity 105, member A,5
766,96764,TGS1,trimethylguanosine synthase 1,8
767,10591,DNPH1,2'-deoxynucleoside 5'-phosphate N-hydrolase 1,6
768,3850,KRT3,keratin 3, type II,12
769,114131,UCN3,urocortin 3,10
770,9972,NUP153,nucleoporin 153kDa,6
771,7070,THY1,Thy-1 cell surface antigen,11
772,940,CD28,CD28 molecule,2
773,580,BARD1,BRCA1 associated RING domain 1,2
774,84102,SLC41A2,solute carrier family 41 (magnesium transporter), member 2,12
775,126375,ZNF792,zinc finger protein 792,19
776,23086,EXPH5,exophilin 5,11
777,6548,SLC9A1,solute carrier family 9, subfamily A (NHE1, cation proton antiporter 1), member 1,1
778,83483,PLVAP,plasmalemma vesicle associated protein,19
779,337878,KRTAP7-1,keratin associated protein 7-1 (gene/pseudogene),21
780,116983,ACAP3,ArfGAP with coiled-coil, ankyrin repeat and PH domains 3,1
781,5929,RBBP5,retinoblastoma binding protein 5,1
782,55967,NDUFA12,NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 12,12
783,151963,MB21D2,Mab-21 domain containing 2,3
784,3973,LHCGR,luteinizing hormone/choriogonadotropin receptor,2
785,80059,LRRTM4,leucine rich repeat transmembrane neuronal 4,2
786,140456,ASB11,ankyrin repeat and SOCS box containing 11, E3 ubiquitin protein ligase,X
787,51657,STYXL1,serine/threonine/tyrosine interacting-like 1,7
788,390598,SKOR1,SKI family transcriptional corepressor 1,15
789,162962,ZNF836,zinc finger protein 836,19
790,1016,CDH18,cadherin 18, type 2,5
791,23522,KAT6B,K(lysine) acetyltransferase 6B,10
792,64771,C6orf106,chromosome 6 open reading frame 106,6
793,83935,TMEM133,transmembrane protein 133,11
794,125168,RIBIN,rRNA promoter binding protein,22
795,105369259,LOC105369259,putative L-type amino acid transporter 1-like protein MLAS,16
796,5357,PLS1,plastin 1,3
797,55379,LRRC59,leucine rich repeat containing 59,17
798,124565,SLC38A10,solute carrier family 38, member 10,17
799,4738,NEDD8,neural precursor cell expressed, developmentally down-regulated 8,14
800,8193,DPF1,D4, zinc and double PHD fingers family 1,19
801,444,ASPH,aspartate beta-hydroxylase,8
802,348158,ACSM2B,acyl-CoA synthetase medium-chain family member 2B,16
803,22950,SLC4A1AP,solute carrier family 4 (anion exchanger), member 1, adaptor protein,2
804,7436,VLDLR,very low density lipoprotein receptor,9
805,283484,LOC283484,uncharacterized LOC283484,13
806,6817,SULT1A1,sulfotransferase family, cytosolic, 1A, phenol-preferring, member 1,16
807,171389,NLRP6,NLR family, pyrin domain containing 6,11
808,259197,NCR3,natural cytotoxicity triggering receptor 3,6
809,4166,CHST6,carbohydrate (N-acetylglucosamine 6-O) sulfotransferase 6,16
810,55212,BBS7,Bardet-Biedl syndrome 7,4
811,10272,FSTL3,follistatin-like 3 (secreted glycoprotein),19
812,2523,FUT1,fucosyltransferase 1 (galactoside 2-alpha-L-fucosyltransferase, H blood group),19
813,101930013,LOC101930013,polycystin-1-like,16
814,113828,FAM83F,family with sequence similarity 83, member F,22
815,8645,KCNK5,potassium channel, two pore domain subfamily K, member 5,6
