NPIJXCQZLFKBMV-OWUBQAMYSA-L	pancuronium_bromide
MNULEGDCPYONBU-UHFFFAOYSA-N	oligomycin
MRBNRGYSDIRFDG-LTVDREEISA-N	mometasone
NJLRKAMQPVVOIU-CJJICDMVSA-N	verteporfin
ZCDNRPPFBQDQHR-UAXJXBCDSA-N	syrosingopine
WYZWZEOGROVVHK-ZUVMSYQZSA-N	monorden
QWLSHZKQRSNZKL-UHFFFAOYSA-N	phenazopyridine
JJQKICOADUKSNS-UHFFFAOYSA-N	W-13
LQOLIRLGBULYKD-JKIFEVAISA-N	cloxacillin
CJDRUOGAGYHKKD-TYHHOCDDSA-N	ajmaline
ZJTJUVIJVLLGSP-UHFFFAOYSA-N	riboflavin
VSJKWCGYPAHWDS-HXUWFJFHSA-N	camptothecin
RXPRRQLKFXBCSJ-LLQWEQGGSA-N	vincamine
MJIHNNLFOKEZEW-VWLOTQADSA-N	lansoprazole
GAOZTHIDHYLHMS-NOBMTFCRSA-N	monensin
IMUHWLVEEVGMBC-BKUXTCEESA-N	cinchonidine
XZNUGFQTQHRASN-HLCQDLENSA-N	apramycin
IMSSROKUHAOUJS-VYJKVFMHSA-N	mestranol
WWYNJERNGUHSAO-XUDSTZEESA-N	levonorgestrel
PXGRMZYJAOQPNZ-UHFFFAOYSA-N	tacrine
CHNXZKVNWQUJIB-SJFWLOONSA-N	ethisterone
RCGYDFVCAAKKNG-UHFFFAOYSA-N	methapyrilene
KGPAYJZAMGEDIQ-UHFFFAOYSA-N	laudanosine
CJDRUOGAGYHKKD-QFTSDIPNSA-N	ajmaline
NJKDOADNQSYQEV-UHFFFAOYSA-N	iohexol
WKJGTOYAEQDNIA-QTFRNQDKSA-N	cefaclor
RRZXIRBKKLTSOM-WKRCCXHTSA-N	abamectin
LSLYOANBFKQKPT-DIFFPNOSSA-N	fenoterol
FAXGPCHRFPCXOO-JHTFMCFMSA-N	pepstatin
XZTYGFHCIAKPGJ-UHFFFAOYSA-N	meclofenoxate
VKXIYZGTZWQBDX-LHAQZJRZSA-N	kanamycin
HVFLCNVBZFFHBT-ZKDACBOMSA-N	cefepime
QFJCIRLUMZQUOT-WYOAZFLGSA-N	sirolimus
RZPAKFUAFGMUPI-UQXMPEMXSA-N	oleandomycin
POLDOLLRVMHMSE-UHFFFAOYSA-N	sulfacetamide
LUZRJRNZXALNLM-UBVFWLILSA-N	dihydroergotamine
SWZMSZQQJRKFBP-GMXVVIOVSA-N	securinine
RUDATBOHQWOJDD-LRUOCDQUSA-N	ursodeoxycholic_acid
RUDATBOHQWOJDD-FZYBITBKSA-N	ursodeoxycholic_acid
QWAXKHKRTORLEM-CZHKPGOHSA-N	saquinavir
RDJGLLICXDHJDY-LLVKDONJSA-N	fenoprofen
OIGNJSKKLXVSLS-DBXHCDBRSA-N	prednisolone
JYGXADMDTFJGBT-MKIDGPAKSA-N	hydrocortisone
HEYVINCGKDONRU-UHFFFAOYSA-N	bupropion
WVTKBKWTSCPRNU-ZSXSBBPPSA-N	tetrandrine
PMRYVIKBURPHAH-UHFFFAOYSA-N	thiamazole
QTQAWLPCGQOSGP-UPLAMSTMSA-N	geldanamycin
POZRVZJJTULAOH-GOLQWDRCSA-N	danazol
VENXSELNXQXCNT-YDYUUSCQSA-N	metaraminol
ZCGOMHNNNFPNMX-UHFFFAOYSA-N	levocabastine
XFLVBMBRLSCJAI-ZKWXMUAHSA-N	biotin
HQUSMHJZQKEXHO-UHFFFAOYSA-N	sulfamonomethoxine
CJDRUOGAGYHKKD-GNTWRGKJSA-N	ajmaline
HNLCJXKVYWWDTN-GHRIWEEISA-N	vanoxerine
ATEBXHFBFRCZMA-DVAZEERGSA-N	rifabutin
QYSXJUFSXHHAJI-YRZJJWOYSA-N	colecalciferol
YPCNETOKXOGBHG-SNAWJCMRSA-N	latamoxef
NJLRKAMQPVVOIU-UHFFFAOYSA-N	verteporfin
APKFDSVGJQXUKY-AUDLGAQHSA-N	amphotericin_B
VGZSUPCWNCWDAN-UHFFFAOYSA-N	acetohexamide
MRKVHCACWFDLPW-LTCKWSDVSA-L	folic_acid
MYEJFUXQJGHEQK-SEXHJYIHSA-N	proscillaridin
RZRPTBIGEANTGU-ACJWMLNOSA-N	adrenosterone
WCGUUGGRBIKTOS-BAMWJGOYSA-N	ursolic_acid
AUNGANRZJHBGPY-MBNYWOFBSA-N	riboflavin
BAWFJGJZGIEFAR-NNYOXOHSSA-N	nadide
VOXZDWNPVJITMN-ZKXLYKBJSA-N	estradiol
NEDVJZNVOSNSHF-UHFFFAOYSA-N	atropine_methonitrate
AELCINSCMGFISI-BDAKNGLRSA-N	tranylcypromine
FVNFBBAOMBJTST-UHFFFAOYSA-N	fenspiride
FDJOLVPMNUYSCM-RKLHWWGLSA-L	cyanocobalamin
METKIMKYRPQLGS-LBPRGKRZSA-N	(-)-atenolol
IMLJLCJZQLGHJS-JEKSYDDFSA-N	oxytetracycline
FQRHOOHLUYHMGG-WLHGVMLRSA-N	acepromazine
GMVPRGQOIOIIMI-UGLANLNASA-N	alprostadil
QFJCIRLUMZQUOT-KNWWFUJZSA-N	sirolimus
SNBUBQHDYVFSQF-UHFFFAOYSA-N	cefmetazole
MGNNYOODZCAHBA-GQKYHHCASA-N	fluticasone
FTSUPYGMFAPCFZ-GWCFXTLKSA-N	quinpirole
LHLMOSXCXGLMMN-UHFFFAOYSA-M	ipratropium_bromide
VRYKTHBAWRESFI-SREVYHEPSA-N	oxantel
BXKDSDJJOVIHMX-UHFFFAOYSA-N	edrophonium_chloride
DANYIYRPLHHOCZ-UHFFFAOYSA-M	acacetin
OZWKMVRBQXNZKK-UHFFFAOYSA-N	ketorolac
HOBWAPHTEJGALG-UHFFFAOYSA-N	hyoscyamine
WJOHZNCJWYWUJD-RHWWYLHMSA-N	fluocinonide
ZJANWFSEWMXADV-MDWZMJQESA-N	sulindac
NPIJXCQZLFKBMV-UHFFFAOYSA-L	pancuronium_bromide
LJOQGZACKSYWCH-VOMFEXJBSA-N	hydroquinine
FPUXKXIZEIDQKW-MSAFPSTDSA-N	ginkgolide_A
STECJAGHUSJQJN-XSZHVHBUSA-N	scopolamine
ANJTVLIZGCUXLD-BDAKNGLRSA-N	cytisine
HITJFUSPLYBJPE-UHFFFAOYSA-N	resveratrol
RXRHHNZGXVKPIK-UHFFFAOYSA-N	nimesulide
FVWJYYTZTCVBKE-NBEMKFCPSA-N	betulin
OZOMQRBLCMDCEG-VIZOYTHASA-N	dantrolene
CPJSUEIXXCENMM-VJJZLTLGSA-N	phenacetin
MHMJKVZESBCXLY-WMEOSZPNSA-N	tobramycin
CWVRJTMFETXNAD-NXLLHMKUSA-M	chlorogenic_acid
WCGUUGGRBIKTOS-PDADFLJVSA-N	ursolic_acid
YBJHBAHKTGYVGT-BKPPORCPSA-N	biotin
PIJVFDBKTWXHHD-DZGCQCFKSA-N	physostigmine
IUCNQFHEWLYECJ-UAPRPQGYSA-L	atractyloside
PWJIOQWTAFIEEQ-PVLJNCMOSA-N	tetracycline
GKEGFOKQMZHVOW-UHFFFAOYSA-N	clidinium_bromide
IZNGFWAJLGCZLC-SIVJFFJCSA-N	cefaclor
BCJMNZRQJAVDLD-XKLVTHTNSA-N	retrorsine
YJGVMLPVUAXIQN-UHFFFAOYSA-N	podophyllotoxin
OTCCIMWXFLJLIA-BYPYZUCNSA-N	N-acetyl-L-aspartic_acid
CQUCHTRQSNYVGJ-UHFFFAOYSA-N	withaferin_A
MECHNRXZTMCUDQ-CIFSABHRSA-N	ergocalciferol
IHLKQCODTQXANL-UHFFFAOYSA-O	dequalinium_chloride
KIRMCTIJFAATOA-XRPMDBRGSA-N	hecogenin
VPGRYOFKCNULNK-ACXQXYJUSA-N	desoxycortone
DLNKOYKMWOXYQA-CBAPKCEASA-N	phenylpropanolamine
QJJXYPPXXYFBGM-UHFFFAOYSA-N	tacrolimus
YRCWQPVGYLYSOX-UHFFFAOYSA-N	oxedrine
ZWPODSUQWXAZNC-YOFSQIOKSA-N	deptropine
UIFFUZWRFRDZJC-RBVQMQRASA-N	antimycin_A
AAXVEMMRQDVLJB-UHFFFAOYSA-N	fludrocortisone
OTDJAMXESTUWLO-UUOKFMHZSA-N	thioguanosine
GBXSMTUPTTWBMN-XIRDDKMYSA-N	enalapril
NGOGFTYYXHNFQH-UHFFFAOYSA-N	fasudil
KLPWJLBORRMFGK-LBPRGKRZSA-N	molindone
RDHDUYAKDYQPEW-HWLWSTNVSA-M	lasalocid
PTKSEFOSCHHMPD-SNVBAGLBSA-N	midodrine
QGJZLNKBHJESQX-UHFFFAOYSA-N	betulinic_acid
VYQNWZOUAUKGHI-UHFFFAOYSA-N	monobenzone
SSOXZAQUVINQSA-UHFFFAOYSA-N	pheniramine
IYETZZCWLLUHIJ-YDALLXLXSA-N	selegiline
LBXHRAWDUMTPSE-NXEZZACHSA-N	clopamide
FAXGPCHRFPCXOO-LXTPJMTPSA-N	pepstatin
WYZWZEOGROVVHK-CMOCKDHRSA-N	monorden
FBOZBVNYKBEJEK-UHFFFAOYSA-N	tetraethylenepentamine
ORNBQBCIOKFOEO-JPBASHFOSA-N	pregnenolone
SNBUBQHDYVFSQF-DZGCQCFKSA-N	cefmetazole
OWGJQNXIWMMDTH-UHFFFAOYSA-N	lobelanidine
QWAXKHKRTORLEM-CBVOLTDVSA-N	saquinavir
PVUYTBQAVAYLDE-UHFFFAOYSA-N	pirlindole
AXBHPHPHZHAOAK-UHFFFAOYSA-N	mefexamide
DCSUBABJRXZOMT-IFMALSPDSA-N	cisapride
HXGBOZMAXPTRGF-UHFFFAOYSA-N	calcium_folinate
WZPBZJONDBGPKJ-IYZXUIDESA-N	aztreonam
CPJSUEIXXCENMM-VQEHIDDOSA-N	phenacetin
VOVIALXJUBGFJZ-DZSVZFANSA-N	budesonide
KLPWJLBORRMFGK-UHFFFAOYSA-N	molindone
XQFRJNBWHJMXHO-BBTBYCSKSA-N	idoxuridine
XNZJTLSFOOXUAS-UHFFFAOYSA-M	cobalt_chloride
MZHDJURPAYMRNQ-UHFFFAOYSA-N	paroxetine
DMJNNHOOLUXYBV-PAUJSFGCSA-N	meropenem
GUHPRPJDBZHYCJ-UHFFFAOYSA-N	tiaprofenic_acid
CGIGDMFJXJATDK-UHFFFAOYSA-N	indometacin
RZEKVGVHFLEQIL-UHFFFAOYSA-N	celecoxib
JBKPUQTUERUYQE-VOTSOKGWSA-O	pralidoxime
DPSPPJIUMHPXMA-SSDOTTSWSA-N	flumequine
HNLCJXKVYWWDTN-UHFFFAOYSA-N	vanoxerine
ABTXGJFUQRCPNH-UHFFFAOYSA-N	procainamide
CMUNUTVVOOHQPW-UHFFFAOYSA-O	stachydrine
RZPAKFUAFGMUPI-ZRLKJDMJSA-N	oleandomycin
PXGPLTODNUVGFL-GKGFACONSA-N	dinoprost
KMPWYEUPVWOPIM-GTYSZEQSSA-N	cinchonine
AYUNIORJHRXIBJ-UHFFFAOYSA-N	tanespimycin
OEVQTUTXOVDNJO-GEEOIBTQSA-N	aztreonam
IXORZMNAPKEEDV-ZVNWOIIBSA-N	gibberellic_acid
JVTNJDPXUPRGIE-UHFFFAOYSA-N	sisomicin
YGULWPYYGQCFMP-CEAXSRTFSA-N	metoprolol
MJVAVZPDRWSRRC-OUBTZVSYSA-N	menadione
DYYIUCVAQGRACE-KGSXXDOSSA-M	novobiocin
MUQNGPZZQDCDFT-BPHAHLGOSA-N	halcinonide
AUNGANRZJHBGPY-SCRDCRAPSA-O	riboflavin
JTWOMNBEOCYFNV-KRPNAXINSA-N	azlocillin
XJHDMGJURBVLLE-FDAGQKODSA-N	santonin
RCINICONZNJXQF-HMUULVQDSA-N	paclitaxel
HBOMLICNUCNMMY-SPDVFEMOSA-N	zidovudine
UUYQXLQNUVEFGD-UHFFFAOYSA-M	omeprazole
VOXZDWNPVJITMN-LESVLKBLSA-N	estradiol
RYMZZMVNJRMUDD-VPFVRSNTSA-N	simvastatin
XOFYZVNMUHMLCC-ZPOLXVRWSA-N	prednisone
DPTQXCJLISPWQT-UHFFFAOYSA-N	mycophenolic_acid
HEMJJKBWTPKOJG-UHFFFAOYSA-N	gemfibrozil
CUQCMXFWIMOWRP-UHFFFAOYSA-N	phenyl_biguanide
LTMHDMANZUZIPE-ZLPXOKQYSA-N	digoxin
XFSBVAOIAHNAPC-CZFAXEQISA-N	aconitine
YATVXQQJLKIPSI-SBGMWXOCSA-N	zidovudine
QBILRDAMJUPXCX-FBISROKWSA-N	helveticoside
WNWSUJQVZJJGLF-FYWRMAATSA-N	6-bromoindirubin-3'-oxime
DEZFNHCVIZBHBI-UHFFFAOYSA-N	rottlerin
RHWSKVCZXBAWLZ-OCAPTIKFSA-N	pseudopelletierine
KDLRVYVGXIQJDK-AQEKAOMTSA-N	clindamycin
RUDATBOHQWOJDD-BSWAIDMHSA-N	ursodeoxycholic_acid
GGBABTLFSFVKQY-JZTQJOACSA-N	atropine
XYNPYHXGMWJBLV-ZPHYBRDMSA-N	tomatidine
ZQDWXGKKHFNSQK-UHFFFAOYSA-N	hydroxyzine
NCXMLFZGDNKEPB-BQGNJOPGSA-N	natamycin
WAIJIHDWAKJCBX-UHFFFAOYSA-N	isoflupredone
QFJCIRLUMZQUOT-BLBZBZKNSA-N	sirolimus
CJDRUOGAGYHKKD-IJYHTHNNSA-N	ajmaline
QTTRZHGPGKRAFB-OOKHYKNYSA-N	rimexolone
FMZXNVLFJHCSAF-DNVCBOLYSA-N	cefalonium
PLHJDBGFXBMTGZ-UHFFFAOYSA-N	furazolidone
SHIBSTMRCDJXLN-BMTSNZBOSA-N	digoxigenin
CJDRUOGAGYHKKD-BAXQIEGASA-N	ajmaline
LXMSZDCAJNLERA-PUTTYKDHSA-N	spironolactone
ORFOPKXBNMVMKC-DWVKKRMSSA-N	ceftazidime
ZDIGNSYAACHWNL-OAHLLOKOSA-N	brompheniramine
NYKCGQQJNVPOLU-ONTIZHBOSA-N	spiradoline
YFDUWSBGVPBWKF-UHFFFAOYSA-N	butyl_hydroxybenzoate
XWIHRGFIPXWGEF-UHFFFAOYSA-N	propafenone
RQXCLMGKHJWMOA-UHFFFAOYSA-N	pridinol
IQPNAANSBPBGFQ-UHFFFAOYSA-N	luteolin
LZJRNLRASBVRRX-CYBMUJFWSA-N	boldine
LSQZJLSUYDQPKJ-UWFZAAFLSA-N	amoxicillin
KJADKKWYZYXHBB-APOZVJGGSA-N	topiramate
AUNGANRZJHBGPY-UHFFFAOYSA-M	riboflavin
ILZDURAAGGSKOQ-WZHZPDAFSA-M	cyanocobalamin
UQBZWHDHCDTANU-YJCZMGKZSA-N	chlorhexidine
LFWHFZJPXXOYNR-RQZCQDPDSA-N	sulindac_sulfide
NDCREQVTVXYWDZ-QCAMNUJHSA-N	colistin
CWVRJTMFETXNAD-KJOPMHRFSA-N	chlorogenic_acid
SYCBXBCPLUFJID-UHFFFAOYSA-N	pramocaine
NZDMFGKECODQRY-UHFFFAOYSA-N	maprotiline
WWYNJERNGUHSAO-HSEZNXMJSA-N	levonorgestrel
HPNSFSBZBAHARI-UHFFFAOYSA-N	mycophenolic_acid
KGPAYJZAMGEDIQ-QGZVFWFLSA-N	laudanosine
DMJNNHOOLUXYBV-UHFFFAOYSA-N	meropenem
NFYYATWFXNPTRM-WKRGLROPSA-N	gelsemine
FVTCRASFADXXNN-YRGRVCCFSA-N	riboflavin
MXXWOMGUGJBKIW-YPCIICBESA-N	piperine
GWJOFBXSBDVUMH-UHFFFAOYSA-N	tyloxapol
LJRDOKAZOAKLDU-UDXJMMFXSA-N	paromomycin
UREBDLICKHMUKA-RFGBNKILSA-N	dexamethasone
SXTAYKAGBXMACB-DPVSGNNYSA-N	L-methionine_sulfoximine
RJKFOVLPORLFTN-LEKSSAKUSA-N	progesterone
KWVISVAMQJWJSZ-UHFFFAOYSA-N	solasodine
JVBLTQQBEQQLEV-BGYSATKISA-N	delsoline
XBBDACCLCFWBSI-UHFFFAOYSA-N	methyldopa
YZGAZHWDQGGMJN-UHFFFAOYSA-N	lomefloxacin
RZPAKFUAFGMUPI-UHFFFAOYSA-N	oleandomycin
CIWBSHSKHKDKBQ-VHUNDSFISA-N	ascorbic_acid
AGMMTXLNIQSRCG-UHFFFAOYSA-N	quinethazone
BOEGTKLJZSQCCD-UEKVPHQBSA-N	cefadroxil
QFJCIRLUMZQUOT-RIPNRHRMSA-N	sirolimus
RZTAMFZIAATZDJ-HNNXBMFYSA-N	felodipine
VOXZDWNPVJITMN-DUQPFJRNSA-N	estradiol
MBIUSAASWSOYGU-VMZSDVDQSA-M	bucladesine
OYPPVKRFBIWMSX-UHFFFAOYSA-N	zimeldine
JGMOKGBVKVMRFX-HQZYFCCVSA-N	dydrogesterone
DJDFFEBSKJCGHC-UHFFFAOYSA-N	naphazoline
QHGUCRYDKWKLMG-QMMMGPOBSA-N	octopamine
FBPFZTCFMRRESA-JGWLITMVSA-N	meglumine
KTEXNACQROZXEV-WEVVVXLNSA-N	parthenolide
QLTXKCWMEZIHBJ-CXGSIYSVSA-N	(-)-MK-801
YJGVMLPVUAXIQN-NWTFUFRBSA-N	podophyllotoxin
AUVVAXYIELKVAI-CKBKHPSWSA-N	emetine
GGWBHVILAJZWKJ-CHHCPSLASA-N	ranitidine
CJFTUKFVMMYYHH-UHFFFAOYSA-N	tetroquinone
RZPAKFUAFGMUPI-QDOXDPMCSA-N	oleandomycin
CYHOMWAPJJPNMW-DHBOJHSNSA-O	tropine
HSMNQINEKMPTIC-UHFFFAOYSA-N	aminohippuric_acid
HPBNRIOWIXYZFK-UHFFFAOYSA-N	guanadrel
GPYKKBAAPVOCIW-HSASPSRMSA-N	loracarbef
CHNXZKVNWQUJIB-BCRJPVCJSA-N	ethisterone
XAUDJQYHKZQPEU-KXGSVCODSA-N	decitabine
RCINICONZNJXQF-VAZQATRQSA-N	paclitaxel
GZENKSODFLBBHQ-FMTNTSFPSA-N	medrysone
SECXUXOCDLQOBI-UHFFFAOYSA-N	hydralazine
FMGSKLZLMKYGDP-SNHNPKPASA-N	prasterone
ODJLBQGVINUMMR-QSQRAYEHSA-N	strophanthidin
ZBIAKUMOEKILTF-UHFFFAOYSA-N	lidoflazine
UYNVMODNBIQBMV-IIBYNOLFSA-N	ifenprodil
FJLGEFLZQAZZCD-UHFFFAOYSA-N	fluvastatin
WSSJONWNBBTCMG-NEPJUHHUSA-N	homosalate
LXMSZDCAJNLERA-BMLWVUQQSA-N	spironolactone
HIBICIOPDUTNRR-XTHCGPPUSA-N	amikacin
YSAUAVHXTIETRK-WAYWQWQTSA-N	pyrantel
RJMUSRYZPJIFPJ-UHFFFAOYSA-N	niclosamide
VYFYYTLLBUKUHU-SYSMJLRTSA-N	dopamine
SVEUDSCPXHCZAS-UHFFFAOYSA-N	alfuzosin
BCJMNZRQJAVDLD-OQIMHWJESA-N	retrorsine
UDMBCSSLTHHNCD-KQYNXXCUSA-N	adenosine_phosphate
QWAXKHKRTORLEM-PKPDSSKHSA-N	saquinavir
AVKUERGKIZMTKX-OAYJICASSA-N	ampicillin
PBKZPPIHUVSDNM-WNHSNXHDSA-N	canrenoic_acid
PFAIRLFKCNCJQC-AZVNSBTFSA-N	guaifenesin
AAXVEMMRQDVLJB-BULBTXNYSA-N	fludrocortisone
OVVGHDNPYGTYIT-ROUHPGRKSA-N	hesperidin
QTQAWLPCGQOSGP-GBTDJJJQSA-N	geldanamycin
ZLWMZCWKIALKPX-UHFFFAOYSA-N	tyloxapol
OSVOWNIXMSYPLB-FQEVSTJZSA-N	camptothecin
KTEXNACQROZXEV-UITAMQMPSA-N	parthenolide
KPSRODZRAIWAKH-JTQLQIEISA-N	ciprofibrate
MVPCJBDHTUCOBT-RTBURBONSA-N	fluvastatin
QFJCIRLUMZQUOT-OVTABOIJSA-N	sirolimus
TYBARJRCFHUHSN-HMNHGHQSSA-N	ouabain
QOLRLLFJMZLYQJ-LOBDNJQFSA-N	hecogenin
SKYSRIRYMSLOIN-OAHLLOKOSA-N	cyclopentolate
RZRPTBIGEANTGU-XABSUIGJSA-N	adrenosterone
XEDCWWFPZMHXCM-UHFFFAOYSA-M	pipenzolate_bromide
KDLRVYVGXIQJDK-DCQMAENCSA-N	clindamycin
SNPPWIUOZRMYNY-UHFFFAOYSA-O	bupropion
NCXMLFZGDNKEPB-FFOAUBFKSA-N	natamycin
XJSFLOJWULLJQS-OBURPCBNSA-N	josamycin
RZTAMFZIAATZDJ-UHFFFAOYSA-N	felodipine
MOJZPKOBKCXNKG-YJBOKZPZSA-N	paroxetine
BKRGVLQUQGGVSM-KBXCAEBGSA-N	lisuride
AYIRNRDRBQJXIF-NXEZZACHSA-N	florfenicol
UZHSEJADLWPNLE-UHFFFAOYSA-N	naloxone
RLFHDWDXQUVXPW-YVCISUPJSA-M	dantrolene
YNVGQYHLRCDXFQ-UHFFFAOYSA-N	lynestrenol
PCMLGGSBMOVPQI-XLOLMVAHSA-N	geldanamycin
GXPHKUHSUJUWKP-YADARESESA-N	troglitazone
CAJIGINSTLKQMM-UHFFFAOYSA-N	propoxycaine
HAPOVYFOVVWLRS-SSDOTTSWSA-N	ethosuximide
FSINDHDHRQZTPH-UHFFFAOYSA-N	cromoglicic_acid
NWJQLQGQZSIBAF-HZXKVGIDSA-N	tacrolimus
LXMSZDCAJNLERA-ZHYRCANASA-N	spironolactone
RKXNZRPQSOPPRN-UHFFFAOYSA-N	flecainide
UVTNFZQICZKOEM-NRFANRHFSA-N	disopyramide
UEQUQVLFIPOEMF-BJUDXGSMSA-N	mianserin
PMMURAAUARKVCB-ZXXMMSQZSA-N	2-deoxy-D-glucose
HDACQVRGBOVJII-UHFFFAOYSA-N	ramipril
ACTOXUHEUCPTEW-BOISPSKTSA-N	spiramycin
VSJBSQHXURXHMK-UHFFFAOYSA-N	sanguinarine
DVCADJUPJSGULJ-CCZWQWCCSA-N	lymecycline
YHKSBKQXCWHTQL-UHFFFAOYSA-N	IC-86621
UDMBCSSLTHHNCD-UHFFFAOYSA-N	adenosine_phosphate
YGULWPYYGQCFMP-NPHUUBOGSA-N	metoprolol
YECBIJXISLIIDS-UHFFFAOYSA-N	mepyramine
GSVQIUGOUKJHRC-UHFFFAOYSA-N	iocetamic_acid
YXBQLONCIPUQKO-UHFFFAOYSA-N	amiprilose
VLYWMPOKSSWJAL-UHFFFAOYSA-N	sulfamethoxypyridazine
ORFOPKXBNMVMKC-UHFFFAOYSA-N	ceftazidime
BLSQLHNBWJLIBQ-ZEQKJWHPSA-N	terconazole
PQMWYJDJHJQZDE-UHFFFAOYSA-M	methanthelinium_bromide
MNLRQHMNZILYPY-NFSFVEDMSA-N	N-acetylmuramic_acid
MHXYWXHKLBMJKL-QBYKQQEBSA-N	tubocurarine_chloride
XLMALTXPSGQGBX-PGRDOPGGSA-N	levopropoxyphene
JTFXYBGKLCCFSP-LQDWTQKMSA-N	benzathine_benzylpenicillin
RXZBMPWDPOLZGW-HITVVWEBSA-N	roxithromycin
SZLZWPPUNLXJEA-UHFFFAOYSA-N	rescinnamine
PZFYWFWRXNLJEP-LKQWZXAZSA-N	thapsigargin
FBPFZTCFMRRESA-UNTFVMJOSA-N	meglumine
VOXZDWNPVJITMN-AWDGRILASA-N	estradiol
RUDATBOHQWOJDD-HEGLNSLBSA-N	ursodeoxycholic_acid
VNPLYCKZIUTKJM-UHFFFAOYSA-N	harmine
WIHMBLDNRMIGDW-UHFFFAOYSA-N	citalopram
LFUJIPVWTMGYDG-UHFFFAOYSA-N	1,5-isoquinolinediol
DUHUCHOQIDJXAT-FMXRJBFQSA-N	alfaxalone
CJPRWUSPLWISJM-UHFFFAOYSA-N	hydrochlorothiazide
XZTUSOXSLKTKJQ-TWNWRCAFSA-N	digitoxigenin
MYSWGUAQZAJSOK-UHFFFAOYSA-N	ciprofloxacin
IECPWNUMDGFDKC-LHLOQNFPSA-N	fusidic_acid
BCJMNZRQJAVDLD-XRVQXMHSSA-N	retrorsine
ZMRUPTIKESYGQW-PFEQFJNWSA-N	dexpropranolol
NWXMGUDVXFXRIG-WESIUVDSSA-N	tetracycline
XAUDJQYHKZQPEU-ZLUOBGJFSA-N	decitabine
XZPSMGBHBUQFHR-UHFFFAOYSA-N	citiolone
VVWYOYDLCMFIEM-UHFFFAOYSA-N	propantheline_bromide
FAKRSMQSSFJEIM-BQBZGAKWSA-N	captopril
AADVZSXPNRLYLV-UHFFFAOYSA-N	yohimbic_acid
RXZBMPWDPOLZGW-OUYQJUDISA-N	roxithromycin
AKNNEGZIBPJZJG-ZWKOTPCHSA-N	noscapine
QFJCIRLUMZQUOT-SWBOGZMGSA-N	sirolimus
BAWFJGJZGIEFAR-NNYOXOHSSA-O	nadide
QDNMBJXNLJFNHT-UHFFFAOYSA-N	tolfenamic_acid
RTKIYFITIVXBLE-UHFFFAOYSA-N	trichostatin_A
WXFIGDLSSYIKKV-UHFFFAOYSA-N	metaraminol
QTQAWLPCGQOSGP-PHLMVCJGSA-N	geldanamycin
VOXZDWNPVJITMN-TZNCUMHOSA-N	estradiol
XXPANQJNYNUNES-UHFFFAOYSA-N	nomifensine
KTUFNOKKBVMGRW-JVVVGQRLSA-N	imatinib
STECJAGHUSJQJN-UHKHHVBCSA-N	scopolamine
IAKHMKGGTNLKSZ-INIZCTEOSA-N	colchicine
FZECHKJQHUVANE-UKAJUAJCSA-N	metampicillin
PROQIPRRNZUXQM-YDGSGPMOSA-N	estriol
YXBQLONCIPUQKO-KVSVUVNWSA-N	amiprilose
QWCRAEMEVRGPNT-UHFFFAOYSA-N	buspirone
ZPEFMSTTZXJOTM-OULXEKPRSA-N	tranylcypromine
UOZODPSAJZTQNH-IRIMDDDUSA-N	paromomycin
MYVIATVLJGTBFV-UHFFFAOYSA-N	thiamine
RMBSKVLQHKAFLS-WJLCJJDISA-N	fusidic_acid
XFSBVAOIAHNAPC-RDWNBWGZSA-N	aconitine
SKYZYDSNJIOXRL-BTQNPOSSSA-N	apomorphine
AQHHHDLHHXJYJD-AWEZNQCLSA-N	propranolol
ASUTZQLVASHGKV-YSQWSYBISA-N	galantamine
PXGPLTODNUVGFL-UHFFFAOYSA-N	dinoprost
ZWPODSUQWXAZNC-UHFFFAOYSA-N	deptropine
OBMLHUPNRURLOK-DKDXRGGVSA-N	epitiostanol
SXOZSDJHGMAEGZ-IGKKHSBFSA-N	kaempferol
XYNPYHXGMWJBLV-QTGNNMJYSA-N	tomatidine
PLDUPXSUYLZYBN-UHFFFAOYSA-N	fluphenazine
CJDRUOGAGYHKKD-FCXWBZPOSA-N	ajmaline
ZVYMCLIDNNTNCL-GFRRLMGDSA-N	antimycin_A
RXWNCPJZOCPEPQ-IILKTRGOSA-O	puromycin
MFYSYFVPBJMHGN-WMJLKKDESA-N	cortisone
KTEXNACQROZXEV-WTSFOFRHSA-N	parthenolide
SGZRQMALQBXAIQ-UHFFFAOYSA-N	fenoterol
XFSBVAOIAHNAPC-NVPFWRPTSA-N	aconitine
DFPMSGMNTNDNHN-JJLSSNRUSA-N	naringin
JUVIOZPCNVVQFO-ORYQWCPZSA-N	rotenone
KTEXNACQROZXEV-PWNZVWSESA-N	parthenolide
LBXHRAWDUMTPSE-UWVGGRQHSA-N	clopamide
CJDRUOGAGYHKKD-MLZVGHFESA-N	ajmaline
FCFNRCROJUBPLU-GXCNOZDHSA-N	valinomycin
PXGPLTODNUVGFL-QHABQANSSA-N	dinoprost
YASAKCUCGLMORW-UHFFFAOYSA-N	rosiglitazone
ZJJXGWJIGJFDTL-UHFFFAOYSA-N	glipizide
BWPIARFWQZKAIA-UHFFFAOYSA-N	protriptyline
CJGYSWNGNKCJSB-YVLZZHOMSA-N	bucladesine
SHIBSTMRCDJXLN-GGIHJJFESA-N	digoxigenin
